"","종목코드","종목명","현재가","대비","등락률","거래량","거래대금","시가","고가","저가","시가총액","시가총액비중...","상장주식수","외국인.보유주식수","외국인.지분율...","총카운트","market"
"1816","096040","이트론",264,-1,-0.4,1203386,316281187,265,266,261,63346701264,0.02,239949626,NA,NA,NA,"KQ"
"1817","084180","수성",5820,0,0,0,0,0,0,0,63269452800,0.02,10871040,NA,NA,NA,"KQ"
"1818","265560","영화테크",11800,200,1.7,13633,161567750,11800,12000,11650,63072062000,0.02,5345090,NA,NA,NA,"KQ"
"1819","101000","디엠씨",1575,0,0,0,0,0,0,0,63066896550,0.02,40042474,NA,NA,NA,"KQ"
"1820","032680","소프트센",1975,-15,-0.8,60384,119595765,2010,2010,1965,62998115500,0.02,31897780,NA,NA,NA,"KQ"
"1821","057880","토필드",2330,65,2.9,627893,1423601275,2265,2360,2175,62908718500,0.02,26999450,NA,NA,NA,"KQ"
"1822","138070","신진에스엠",6940,40,0.6,10684,74003290,6850,6960,6850,62266950020,0.02,8972183,NA,NA,NA,"KQ"
"1823","101730","조이맥스",7320,-130,-1.7,36645,268246920,7430,7580,7230,62258312880,0.02,8505234,NA,NA,NA,"KQ"
"1824","046970","우리로",2510,15,0.6,116501,291022925,2505,2520,2480,62225708690,0.02,24791119,NA,NA,NA,"KQ"
"1825","037230","한국팩키지",2485,50,2,1068666,2680110000,2440,2580,2440,6.2125e+10,0.02,2.5e+07,NA,NA,NA,"KQ"
"1826","114630","우노앤컴퍼니",4575,5,0.1,8225,37358040,4515,4620,4515,62100889875,0.02,13573965,NA,NA,NA,"KQ"
"1827","027580","상보",2190,-10,-0.4,411914,920529940,2220,2295,2190,62014004430,0.02,28316897,NA,NA,NA,"KQ"
"1828","052860","아이앤씨",3925,-20,-0.5,18952,74411125,3925,3950,3900,61973936650,0.02,15789538,NA,NA,NA,"KQ"
"1829","050860","아세아텍",3535,-15,-0.4,71812,251566110,3575,3575,3480,61862500000,0.02,17500000,NA,NA,NA,"KQ"
"1830","217820","엔에스",12600,-50,-0.4,24643,310431750,12800,12800,12500,6.174e+10,0.02,4900000,NA,NA,NA,"KQ"
"1831","050090","휘닉스소재",889,10,1.1,324574,286995683,878,895,869,61464519438,0.02,69138942,NA,NA,NA,"KQ"
"1832","128660","피제이메탈",2470,-20,-0.8,358328,884254345,2515,2525,2430,61264321430,0.02,24803369,NA,NA,NA,"KQ"
"1833","122690","서진오토모티브",3130,-15,-0.5,36947,115288720,3190,3190,3100,61164099980,0.02,19541246,NA,NA,NA,"KQ"
"1834","052670","제일바이오",4075,-125,-3,698731,2861195355,4190,4195,4040,6.1125e+10,0.02,1.5e+07,NA,NA,NA,"KQ"
"1835","250000","보라티알",9000,-100,-1.1,41752,369866620,9040,9190,9000,60756597000,0.02,6750733,NA,NA,NA,"KQ"
"1836","094190","이엘케이",908,51,6,848648,758163424,857,910,854,60719904936,0.02,66872142,NA,NA,NA,"KQ"
"1837","017250","인터엠",2870,40,1.4,435431,1235187790,2805,2885,2780,60400490290,0.02,21045467,NA,NA,NA,"KQ"
"1838","094360","칩스앤미디어",8130,-50,-0.6,63109,515857270,8200,8250,8130,60289047510,0.02,7415627,NA,NA,NA,"KQ"
"1839","178780","유테크",4065,120,3,189199,755389145,3910,4065,3910,60227474955,0.02,14816107,NA,NA,NA,"KQ"
"1840","006050","국영지앤엠",1725,-65,-3.6,3919165,6925922635,1810,1830,1715,60194294175,0.02,34895243,NA,NA,NA,"KQ"
"1841","054090","삼진엘앤디",2410,-40,-1.6,175446,425119830,2475,2475,2385,60151749120,0.02,24959232,NA,NA,NA,"KQ"
"1842","057680","옴니텔",2770,175,6.7,2703758,7963459875,2760,3200,2690,60105232800,0.02,21698640,NA,NA,NA,"KQ"
"1843","277410","인산가",2710,-65,-2.3,306841,825915165,2770,2770,2655,60099802790,0.02,22177049,NA,NA,NA,"KQ"
"1844","215480","토박스코리아",1590,60,3.9,11912855,19438405875,1570,1685,1570,59915154330,0.02,37682487,NA,NA,NA,"KQ"
"1845","208370","셀바스헬스케어",4545,25,0.6,21308,96651260,4640,4645,4515,59753437695,0.02,13147071,NA,NA,NA,"KQ"
"1846","109820","진매트릭스",3890,-5,-0.1,29048,112051605,3895,3950,3800,59606119900,0.02,15322910,NA,NA,NA,"KQ"
"1847","083450","GST",6380,290,4.8,86039,542631660,6120,6500,6090,59447213100,0.02,9317745,NA,NA,NA,"KQ"
"1848","094970","제이엠티",3545,15,0.4,45318,159979300,3575,3575,3480,59372510800,0.02,16748240,NA,NA,NA,"KQ"
"1849","142210","유니트론텍",5960,290,5.1,81424,480050290,5670,6150,5570,59194422000,0.02,9931950,NA,NA,NA,"KQ"
"1850","264660","씨앤지하이테크",14050,200,1.4,19167,267080400,14000,14050,13800,59048497000,0.02,4202740,NA,NA,NA,"KQ"
"1851","036640","HRS",3610,35,1,44637,159907280,3585,3610,3550,59040828000,0.02,16354800,NA,NA,NA,"KQ"
"1852","230980","솔트웍스",5700,440,8.4,2300121,13293628760,5330,6150,5310,58777425300,0.02,10311829,NA,NA,NA,"KQ"
"1853","065690","대진디엠피",4220,20,0.5,20246,85157360,4205,4240,4190,58687253040,0.02,13906932,NA,NA,NA,"KQ"
"1854","059100","아이컴포넌트",8280,30,0.4,39497,325735280,8250,8320,8180,58546720800,0.02,7070860,NA,NA,NA,"KQ"
"1855","044960","이글벳",4630,-15,-0.3,88623,408079765,4610,4645,4580,58531918290,0.02,12641883,NA,NA,NA,"KQ"
"1856","187790","나노",2480,5,0.2,351447,869097710,2460,2510,2430,58423686240,0.02,23557938,NA,NA,NA,"KQ"
"1857","037330","인지디스플레",1640,5,0.3,81713,133230905,1635,1645,1620,58389159440,0.02,35603146,NA,NA,NA,"KQ"
"1858","189980","흥국에프엔비",7950,30,0.4,3501,27607600,7900,7990,7830,58363263450,0.02,7341291,NA,NA,NA,"KQ"
"1859","056700","신화인터텍",2000,-10,-0.5,65224,130325090,2005,2020,1980,58270182000,0.02,29135091,NA,NA,NA,"KQ"
"1860","101240","씨큐브",7220,-10,-0.1,6632,47797240,7230,7300,7170,58124184020,0.02,8050441,NA,NA,NA,"KQ"
"1861","033790","스카이문스테크놀로지",3380,-5,-0.2,24828,84081130,3455,3455,3355,57855798000,0.02,17117100,NA,NA,NA,"KQ"
"1862","115500","케이씨에스",4815,-10,-0.2,52932,255785090,4810,4885,4805,5.778e+10,0.02,1.2e+07,NA,NA,NA,"KQ"
"1863","900070","글로벌에스엠",1075,10,0.9,132255,141876690,1060,1085,1060,57774765600,0.02,53743968,NA,NA,NA,"KQ"
"1864","060900","퍼시픽바이오",1200,0,0,414620,499888625,1200,1245,1185,57761568000,0.02,48134640,NA,NA,NA,"KQ"
"1865","024830","세원물산",6910,20,0.3,1575,10877390,7030,7030,6830,57698500000,0.02,8350000,NA,NA,NA,"KQ"
"1866","071280","로체시스템즈",3770,45,1.2,31025,115697335,3700,3775,3700,57668193310,0.02,15296603,NA,NA,NA,"KQ"
"1867","208710","바이오로그디바이스",2090,-10,-0.5,123189,258503160,2105,2115,2085,57612116540,0.02,27565606,NA,NA,NA,"KQ"
"1868","218150","미래생명자원",3070,-25,-0.8,88038,270648840,3100,3105,3050,57321283960,0.02,18671428,NA,NA,NA,"KQ"
"1869","086060","진바이오텍",6640,90,1.4,45179,298621740,6550,6690,6550,57174297680,0.02,8610587,NA,NA,NA,"KQ"
"1870","263810","상신전자",14550,250,1.8,18179,261665500,14350,14550,14300,57050550000,0.02,3921000,NA,NA,NA,"KQ"
"1871","053660","현진소재",4250,-20,-0.5,135046,562288865,4270,4270,4095,57042497000,0.02,13421764,NA,NA,NA,"KQ"
"1872","049120","파인디앤씨",2365,5,0.2,55884,131194220,2360,2380,2325,56921144005,0.02,24068137,NA,NA,NA,"KQ"
"1873","290270","휴네시온",11800,-200,-1.7,85703,1017919100,12100,12150,11750,56685264800,0.02,4803836,NA,NA,NA,"KQ"
"1874","263860","지니언스",6000,-40,-0.7,30918,184281960,6050,6200,5900,56667600000,0.02,9444600,NA,NA,NA,"KQ"
"1875","096610","알에프세미",6960,-180,-2.5,327380,2325264880,7200,7310,6960,56521951200,0.02,8120970,NA,NA,NA,"KQ"
"1876","042500","링네트",3780,10,0.3,35211,132993490,3790,3800,3765,56461398840,0.02,14936878,NA,NA,NA,"KQ"
"1877","171090","선익시스템",9370,150,1.6,15187,141658810,9190,9380,9190,5.622e+10,0.02,6e+06,NA,NA,NA,"KQ"
"1878","068050","팬엔터테인먼트",4090,-20,-0.5,67137,270018315,4125,4125,3995,56208857730,0.02,13742997,NA,NA,NA,"KQ"
"1879","900120","씨케이에이치",509,0,0,1008957,518644878,515,528,504,56195868613,0.02,110404457,NA,NA,NA,"KQ"
"1880","007370","진양제약",4675,-20,-0.4,49878,232111005,4695,4700,4620,5.61e+10,0.02,1.2e+07,NA,NA,NA,"KQ"
"1881","033430","디에스티",1075,0,0,237423,258317410,1075,1130,1070,56066707775,0.02,52155077,NA,NA,NA,"KQ"
"1882","065570","삼영이엔씨",6370,-50,-0.8,7935,50562850,6420,6420,6340,5.6056e+10,0.02,8800000,NA,NA,NA,"KQ"
"1883","032860","GMR 머티리얼즈",828,33,4.2,970729,787680927,798,835,787,55938719520,0.02,67558840,NA,NA,NA,"KQ"
"1884","136510","쎄미시스코",10350,-150,-1.4,13883,144181800,10450,10500,10350,5.589e+10,0.02,5400000,NA,NA,NA,"KQ"
"1885","221980","케이디켐",13850,200,1.5,32000,445871350,13650,14200,13600,55881980000,0.02,4034800,NA,NA,NA,"KQ"
"1886","161570","미동앤씨네마",4050,-65,-1.6,53897,223653835,4155,4240,4050,55856733300,0.02,13791786,NA,NA,NA,"KQ"
"1887","215090","한컴유니맥스",3070,140,4.8,1098307,3297933555,2930,3085,2885,55726907090,0.02,18152087,NA,NA,NA,"KQ"
"1888","222980","한국맥널티",11200,-200,-1.8,4357,48781600,11500,11500,11050,5.572e+10,0.02,4975000,NA,NA,NA,"KQ"
"1889","039240","경남스틸",2225,5,0.2,151781,337506660,2220,2250,2190,5.5625e+10,0.02,2.5e+07,NA,NA,NA,"KQ"
"1890","269620","시스웍",3090,-35,-1.1,56083,174089100,3145,3150,3080,5.562e+10,0.02,1.8e+07,NA,NA,NA,"KQ"
"1891","041930","동아화성",3515,0,0,23405,82044640,3515,3545,3485,5.5537e+10,0.02,15800000,NA,NA,NA,"KQ"
"1892","111870","삼본정밀전자",5840,90,1.6,1901215,11322121680,5760,6150,5660,5.548e+10,0.02,9500000,NA,NA,NA,"KQ"
"1893","064520","바른전자",832,-14,-1.6,1345778,1126057639,854,854,830,55261033152,0.02,66419511,NA,NA,NA,"KQ"
"1894","081580","성우전자",3560,65,1.9,22420,79152925,3520,3585,3495,55208989080,0.02,15508143,NA,NA,NA,"KQ"
"1895","049550","잉크테크",3445,85,2.5,22158,75190705,3380,3445,3310,55188665740,0.02,16019932,NA,NA,NA,"KQ"
"1896","062860","티엘아이",5590,-70,-1.2,109784,618624470,5740,5740,5540,55188504800,0.02,9872720,NA,NA,NA,"KQ"
"1897","054540","삼영엠텍",4235,-15,-0.4,86252,365208055,4285,4295,4210,5.5055e+10,0.02,1.3e+07,NA,NA,NA,"KQ"
"1898","038620","위즈코프",1475,-25,-1.7,578407,861653690,1515,1520,1465,54806681200,0.02,37157072,NA,NA,NA,"KQ"
"1899","076080","웰크론한텍",2830,20,0.7,39758,112129285,2810,2855,2750,54796081590,0.02,19362573,NA,NA,NA,"KQ"
"1900","051780","큐로홀딩스",910,-5,-0.6,110676,100999302,923,924,907,54775832020,0.02,60193222,NA,NA,NA,"KQ"
"1901","226400","오스테오닉",6460,640,11,592922,3840141790,5910,7100,5720,54641690360,0.02,8458466,NA,NA,NA,"KQ"
"1902","032800","판타지오",750,39,5.5,1680074,1245179229,715,765,709,54527957250,0.02,72703943,NA,NA,NA,"KQ"
"1903","009730","코센",1305,0,0,576374,755031765,1300,1330,1295,54460765035,0.02,41732387,NA,NA,NA,"KQ"
"1904","139050","데일리블록체인",1875,5,0.3,659492,1260151670,1870,1965,1850,54361342500,0.02,28992716,NA,NA,NA,"KQ"
"1905","205470","휴마시스",1955,-15,-0.8,140150,274527605,1970,1985,1950,54200437595,0.02,27724009,NA,NA,NA,"KQ"
"1906","050960","수산아이앤티",8020,100,1.3,9983,79019010,7920,8020,7840,54143020000,0.02,6751000,NA,NA,NA,"KQ"
"1907","012860","서연전자",2005,5,0.2,55818,111056905,2000,2010,1975,5.4135e+10,0.02,2.7e+07,NA,NA,NA,"KQ"
"1908","215100","로보로보",3035,55,1.8,805610,2394234685,2970,3060,2910,54018307890,0.02,17798454,NA,NA,NA,"KQ"
"1909","073110","엘엠에스",6060,260,4.5,112153,671670750,5820,6160,5820,53908275300,0.02,8895755,NA,NA,NA,"KQ"
"1910","049720","고려신용정보",3765,5,0.1,53972,201888830,3755,3795,3705,53839500000,0.02,14300000,NA,NA,NA,"KQ"
"1911","101930","인화정공",5720,70,1.2,14068,79605090,5640,5740,5580,53377352600,0.02,9331705,NA,NA,NA,"KQ"
"1912","054630","에이디칩스",2160,30,1.4,328402,706443460,2140,2170,2130,53335085040,0.02,24692169,NA,NA,NA,"KQ"
"1913","213090","미래테크놀로지",8700,20,0.2,1162,10080280,8690,8710,8660,53250855600,0.02,6120788,NA,NA,NA,"KQ"
"1914","078940","일경산업개발",1205,15,1.3,123928,149757135,1210,1235,1190,53240083610,0.02,44182642,NA,NA,NA,"KQ"
"1915","054940","엑사이엔씨",1600,-5,-0.3,348372,562458505,1610,1635,1600,53077676800,0.02,33173548,NA,NA,NA,"KQ"
"1916","177350","베셀",4735,250,5.6,198473,931846220,4650,4860,4520,52995862480,0.02,11192368,NA,NA,NA,"KQ"
"1917","052900","KMH하이텍",1130,10,0.9,132228,149601795,1125,1140,1125,52980613870,0.02,46885499,NA,NA,NA,"KQ"
"1918","123750","알톤스포츠",4155,175,4.4,132527,541518175,4040,4165,3980,52960864035,0.02,12746297,NA,NA,NA,"KQ"
"1919","023460","CNH",1410,10,0.7,33548,46936530,1400,1415,1385,5.2452e+10,0.02,37200000,NA,NA,NA,"KQ"
"1920","072990","에이치시티",11450,50,0.4,10883,124123950,11250,11450,11250,52440244300,0.02,4579934,NA,NA,NA,"KQ"
"1921","119500","포메탈",4420,5,0.1,19643,86221115,4420,4450,4360,52364765440,0.02,11847232,NA,NA,NA,"KQ"
"1922","019990","에너토크",5350,-70,-1.3,90551,484602250,5500,5500,5290,52195070800,0.02,9756088,NA,NA,NA,"KQ"
"1923","176440","에이치엔티",3890,40,1,102215,396579925,3855,3985,3840,52134558000,0.02,13402200,NA,NA,NA,"KQ"
"1924","076610","해성옵틱스",3120,30,1,55083,170288405,3085,3120,3055,5.2026e+10,0.02,16675000,NA,NA,NA,"KQ"
"1925","033110","이디",820,0,0,429038,351828779,844,844,806,51917453760,0.02,63313968,NA,NA,NA,"KQ"
"1926","078590","두올산업",3985,-155,-3.7,1711339,6901600450,4145,4205,3920,51865850950,0.02,13015270,NA,NA,NA,"KQ"
"1927","123260","STC",2200,10,0.5,281097,604380020,2090,2230,2070,51805091800,0.02,23547769,NA,NA,NA,"KQ"
"1928","005670","푸드웰",6470,30,0.5,20035,127725970,6510,6510,6230,5.176e+10,0.02,8e+06,NA,NA,NA,"KQ"
"1929","092300","현우산업",3615,-5,-0.1,40259,144893920,3625,3640,3580,51757068420,0.02,14317308,NA,NA,NA,"KQ"
"1930","154040","솔루에타",4280,35,0.8,14416,61107615,4245,4280,4210,51730588080,0.02,12086586,NA,NA,NA,"KQ"
"1931","053050","지에스이",1725,0,0,38112,65682390,1740,1745,1700,51728604825,0.02,29987597,NA,NA,NA,"KQ"
"1932","224110","에이텍티앤",9670,70,0.7,30940,298879630,9700,9790,9510,51637800000,0.02,5340000,NA,NA,NA,"KQ"
"1933","033050","제이엠아이",1580,-75,-4.5,1029371,1656298940,1645,1675,1565,51475360360,0.02,32579342,NA,NA,NA,"KQ"
"1934","082660","삼우엠스",1245,-30,-2.4,2658495,3291739800,1330,1335,1185,51403613535,0.02,41288043,NA,NA,NA,"KQ"
"1935","115480","씨유메디칼",3225,80,2.5,213965,683504085,3130,3270,3130,51248407275,0.02,15890979,NA,NA,NA,"KQ"
"1936","093640","다믈멀티미디어",6900,-10,-0.1,30557,209528240,6850,6950,6800,51089980500,0.02,7404345,NA,NA,NA,"KQ"
"1937","021880","메이슨캐피탈",525,16,3.1,1804347,944779701,517,537,506,51032314200,0.02,97204408,NA,NA,NA,"KQ"
"1938","154030","아시아종묘",5530,-50,-0.9,159171,880856630,5520,5620,5460,50961930670,0.02,9215539,NA,NA,NA,"KQ"
"1939","195440","퓨전데이타",6040,-200,-3.2,66320,402390860,6260,6320,5980,50785830000,0.02,8408250,NA,NA,NA,"KQ"
"1940","263920","에스엔피월드",6430,-70,-1.1,72650,466073420,6470,6510,6370,50646409400,0.02,7876580,NA,NA,NA,"KQ"
"1941","016670","포비스티앤씨",1245,0,0,170048,211333995,1245,1260,1235,49897182210,0.02,40078058,NA,NA,NA,"KQ"
"1942","115440","우리넷",7830,20,0.3,10133,79055360,7830,7950,7760,49843509300,0.02,6365710,NA,NA,NA,"KQ"
"1943","131400","액트",2870,285,11,1949030,5583458225,2680,3065,2640,49842609810,0.02,17366763,NA,NA,NA,"KQ"
"1944","192390","윈하이텍",5050,-60,-1.2,61469,312246000,5070,5140,5040,49808599450,0.02,9863089,NA,NA,NA,"KQ"
"1945","028080","휴맥스홀딩스",3960,25,0.6,3788,14976815,3935,3975,3935,49806923760,0.02,12577506,NA,NA,NA,"KQ"
"1946","043590","크로바하이텍",3830,10,0.3,586812,2209390300,3845,3865,3610,4.979e+10,0.02,1.3e+07,NA,NA,NA,"KQ"
"1947","032540","TJ미디어",3570,5,0.1,15004,53042320,3580,3610,3505,49735844130,0.02,13931609,NA,NA,NA,"KQ"
"1948","175140","인포마크",13700,0,0,10672,145660300,13600,13900,13500,49706449600,0.02,3628208,NA,NA,NA,"KQ"
"1949","064480","브리지텍",4150,45,1.1,46186,190476805,4100,4195,4070,49602875000,0.02,11952500,NA,NA,NA,"KQ"
"1950","126640","화신정공",1360,0,0,174990,238721410,1370,1380,1350,49468486320,0.02,36373887,NA,NA,NA,"KQ"
"1951","012340","뉴인텍",1005,0,0,132051,132211049,1005,1010,999,49370785800,0.02,49125160,NA,NA,NA,"KQ"
"1952","054040","한국컴퓨터",3070,50,1.7,110767,339183415,3030,3070,3030,49338860300,0.02,16071290,NA,NA,NA,"KQ"
"1953","067920","이글루시큐리티",4465,15,0.3,18485,81993140,4450,4475,4405,49097671335,0.02,10996119,NA,NA,NA,"KQ"
"1954","002680","한탑",2360,-10,-0.4,60344,141723195,2385,2385,2325,4.9088e+10,0.02,20800000,NA,NA,NA,"KQ"
"1955","046310","백금T&A",3220,-5,-0.2,166025,532032880,3225,3245,3175,48842904880,0.02,15168604,NA,NA,NA,"KQ"
"1956","066310","큐에스아이",5900,50,0.8,230797,1410613280,5860,6440,5860,48841557000,0.02,8278230,NA,NA,NA,"KQ"
"1957","134580","디엠티",4320,10,0.2,53443,227324380,4310,4335,4195,4.86e+10,0.02,11250000,NA,NA,NA,"KQ"
"1958","170030","현대공업",3160,5,0.2,34418,108851830,3155,3190,3130,48474400000,0.02,15340000,NA,NA,NA,"KQ"
"1959","038340","UCI",3600,0,0,0,0,0,0,0,48364030800,0.02,13434453,NA,NA,NA,"KQ"
"1960","173130","오파스넷",12000,-100,-0.8,74447,893376000,12100,12200,11850,48310824000,0.02,4025902,NA,NA,NA,"KQ"
"1961","017000","신원종합개발",4795,105,2.2,66414,314809875,4715,4820,4700,48276189465,0.02,10068027,NA,NA,NA,"KQ"
"1962","075130","플랜티넷",5380,20,0.4,4462,23933800,5360,5390,5340,48204800000,0.02,8960000,NA,NA,NA,"KQ"
"1963","054300","팬스타엔터프라이즈",1170,0,0,1047540,1206979775,1190,1190,1130,48116183310,0.02,41124943,NA,NA,NA,"KQ"
"1964","147760","마이크로프랜드",4420,135,3.2,100380,441660210,4345,4480,4285,47823807720,0.02,10819866,NA,NA,NA,"KQ"
"1965","032750","삼진",7930,130,1.7,23232,182915700,7820,7950,7800,4.758e+10,0.02,6e+06,NA,NA,NA,"KQ"
"1966","085910","네오티스",4305,5,0.1,1501,6419300,4265,4310,4250,47413883790,0.02,11013678,NA,NA,NA,"KQ"
"1967","091340","S&K폴리텍",4045,10,0.2,68443,274536085,4035,4060,3965,47341551445,0.02,11703721,NA,NA,NA,"KQ"
"1968","007770","한일화학",13450,50,0.4,1573,21228500,13400,13600,13400,47209500000,0.02,3510000,NA,NA,NA,"KQ"
"1969","008470","부스타",5600,70,1.3,10919,60788520,5530,5600,5510,47066880000,0.02,8404800,NA,NA,NA,"KQ"
"1970","021650","한국큐빅",2870,-20,-0.7,27957,80228995,2890,2910,2845,46926115810,0.02,16350563,NA,NA,NA,"KQ"
"1971","008370","원풍",3910,-25,-0.6,18290,71227240,3935,3945,3875,4.692e+10,0.02,1.2e+07,NA,NA,NA,"KQ"
"1972","078350","한양디지텍",4680,155,3.4,111351,521896045,4460,4900,4460,4.68e+10,0.02,1e+07,NA,NA,NA,"KQ"
"1973","024740","한일단조",1565,20,1.3,452684,717643915,1555,1620,1540,46779928320,0.02,29891328,NA,NA,NA,"KQ"
"1974","051390","YW",4100,-35,-0.8,37970,155348075,4125,4160,4045,46557008800,0.02,11355368,NA,NA,NA,"KQ"
"1975","226350","아이엠텍",2270,10,0.4,152496,343577010,2260,2320,2230,46478309020,0.02,20475026,NA,NA,NA,"KQ"
"1976","111820","지와이커머스",2250,0,0,0,0,0,0,0,46253270250,0.02,20557009,NA,NA,NA,"KQ"
"1977","045300","성우테크론",5100,300,6.2,644834,3337385870,4850,5370,4845,46175680500,0.02,9054055,NA,NA,NA,"KQ"
"1978","068940","아이씨케이",1480,10,0.7,134423,199850150,1470,1515,1465,46145988560,0.02,31179722,NA,NA,NA,"KQ"
"1979","035460","기산텔레콤",3165,35,1.1,240673,769358125,3145,3275,3090,46137281100,0.02,14577340,NA,NA,NA,"KQ"
"1980","032580","피델릭스",2150,0,0,114075,245041575,2150,2165,2135,46098274700,0.02,21441058,NA,NA,NA,"KQ"
"1981","024850","피에스엠씨",1190,80,7.2,3544517,4107553520,1120,1195,1115,46084179190,0.02,38726201,NA,NA,NA,"KQ"
"1982","060260","뉴보텍",1715,0,0,0,0,0,0,0,46071621085,0.02,26863919,NA,NA,NA,"KQ"
"1983","053290","NE능률",3400,-5,-0.2,8903,30366905,3375,3500,3365,45892662800,0.02,13497842,NA,NA,NA,"KQ"
"1984","171010","램테크놀러지",4005,-55,-1.4,8678,34995115,4000,4070,4000,45763997580,0.02,11426716,NA,NA,NA,"KQ"
"1985","019540","일지테크",3375,25,0.8,17992,60696255,3350,3390,3350,45608062500,0.02,13513500,NA,NA,NA,"KQ"
"1986","065770","CS",2405,-40,-1.6,51363,124327710,2445,2460,2390,45298535750,0.02,18835150,NA,NA,NA,"KQ"
"1987","191410","육일씨엔에쓰",4830,25,0.5,11087,53582870,4830,4890,4780,45223396260,0.02,9363022,NA,NA,NA,"KQ"
"1988","075970","동국알앤에스",2450,5,0.2,102216,250491800,2450,2490,2420,4.508e+10,0.02,18400000,NA,NA,NA,"KQ"
"1989","065420","에스아이리소스",852,-3,-0.4,365604,313264590,862,868,849,45012007740,0.02,52830995,NA,NA,NA,"KQ"
"1990","203450","유니온커뮤니티",3065,-20,-0.6,100652,304218295,3085,3115,2995,44991156455,0.02,14679007,NA,NA,NA,"KQ"
"1991","038950","파인디지털",4400,20,0.5,12446,54116160,4305,4410,4305,44927366000,0.02,10210765,NA,NA,NA,"KQ"
"1992","189690","포시에스",6260,100,1.6,14324,89297290,6130,6280,6100,44875204380,0.02,7168563,NA,NA,NA,"KQ"
"1993","038010","제일테크노스",4985,100,2,161677,803313290,4880,5060,4820,4.4865e+10,0.02,9e+06,NA,NA,NA,"KQ"
"1994","031860","엔에스엔",2170,-10,-0.5,145153,317443135,2230,2230,2160,44676706480,0.02,20588344,NA,NA,NA,"KQ"
"1995","048830","엔피케이",2380,90,3.9,343668,797619095,2305,2390,2260,44562936740,0.02,18723923,NA,NA,NA,"KQ"
"1996","025880","케이씨피드",2665,0,0,276906,731900815,2670,2695,2615,44547761570,0.02,16715858,NA,NA,NA,"KQ"
